,horodate,real_consumption,forecasted_consumption,CAC,AEX,BFX,STOXX,Airliquide,gasNat
106,2021-04-17,2389.0,2288.0,6229.649902,714.47998,3949.800049,3992.560059,128.072723,2.663
107,2021-04-18,2226.0,2288.0,6229.649902,714.47998,3949.800049,3992.560059,128.072723,2.663
108,2021-04-19,2135.0,2288.0,6294.740234,717.049988,3994.850098,4033.590088,128.363632,2.707
109,2021-04-20,2306.0,2288.0,6281.100098,710.880005,3991.149902,4014.01001,128.27272,2.741
110,2021-04-21,2404.0,2288.0,6180.689941,707.159973,3965.75,3943.189941,126.945457,2.724
111,2021-04-22,2477.0,2288.0,6230.209961,712.580017,4010.47998,3979.580078,128.181824,2.696
112,2021-04-23,2464.0,2288.0,6259.629883,710.47998,4032.530029,4011.100098,128.290909,2.747
113,2021-04-24,2390.0,2744.0,6259.629883,710.47998,4032.530029,4011.100098,128.290909,2.747
114,2021-04-25,2630.0,2744.0,6259.629883,710.47998,4032.530029,4011.100098,128.290909,2.747
115,2021-04-26,2641.0,2728.0,6256.040039,714.97998,4014.97998,4013.070068,128.290909,2.71
116,2021-04-27,2407.0,2558.0,6273.359863,715.409973,4043.300049,4017.919922,128.781815,2.786
117,2021-04-28,1222.0,1287.0,6293.209961,713.630005,4036.649902,4011.02002,129.363632,2.873
118,2021-04-29,2341.0,2504.0,6341.120117,715.780029,4055.620117,4021.439941,128.890915,2.951
119,2021-04-30,2080.0,2504.0,6316.319824,710.580017,4045.389893,3993.189941,129.199997,2.906
120,2021-05-01,2241.0,2504.0,6316.319824,710.580017,4045.389893,3993.189941,129.199997,2.906
121,2021-05-02,2498.0,2504.0,6316.319824,710.580017,4045.389893,3993.189941,129.199997,2.906
122,2021-05-03,1997.0,2504.0,6285.509766,709.929993,4016.399902,3979.5,127.836365,2.938
123,2021-05-04,1449.0,2504.0,6319.490234,714.02002,4017.409912,4001.129883,127.781815,2.961
124,2021-05-05,1449.0,2504.0,6284.540039,703.780029,3989.889893,3927.290039,127.818184,2.975
125,2021-05-06,2295.0,2247.0,6348.899902,714.590027,4027.22998,3997.699951,128.454544,2.948
126,2021-05-07,2492.0,2704.0,6388.919922,717.320007,4038.600098,3999.929932,130.800003,2.93
127,2021-05-08,2939.0,2968.0,6388.919922,717.320007,4038.600098,3999.929932,130.800003,2.93
128,2021-05-09,2952.0,2928.0,6388.919922,717.320007,4038.600098,3999.929932,130.800003,2.93
129,2021-05-10,2939.0,2928.0,6395.379883,718.47998,4056.929932,4031.98999,130.490906,2.97
130,2021-05-11,2660.0,2928.0,6314.27002,700.609985,4004.399902,4020.48999,129.27272,2.927
131,2021-05-12,2495.0,2928.0,6259.629883,696.51001,4002.360107,3947.649902,127.709091,2.953
132,2021-05-13,1965.0,2928.0,6219.72998,686.859985,4002.129883,3947.649902,126.872726,2.983
133,2021-05-14,2075.0,2856.0,6335.819824,700.289978,4061.560059,3970.76001,129.600006,2.977
134,2021-05-15,1942.0,2856.0,6335.819824,700.289978,4061.560059,3970.76001,129.600006,2.977
135,2021-05-16,1886.0,2856.0,6335.819824,700.289978,4061.560059,3970.76001,129.600006,2.977
136,2021-05-17,1759.0,2856.0,6397.220215,704.820007,4063.709961,4018.159912,127.181816,3.019
137,2021-05-18,2010.0,2824.0,6406.180176,709.400024,4096.040039,4014.679932,127.363632,3.121
138,2021-05-19,2689.0,2848.0,6292.049805,697.340027,4036.370117,3995.699951,125.036362,3.009
139,2021-05-20,2748.0,2890.0,6296.25,697.400024,4019.129883,3948.629883,125.909088,2.962
140,2021-05-21,2779.0,2890.0,6360.879883,705.77002,4051.060059,4001.530029,126.963638,2.948
141,2021-05-22,2822.0,2890.0,6360.879883,705.77002,4051.060059,4001.530029,126.963638,2.948
142,2021-05-23,2522.0,2920.0,6360.879883,705.77002,4051.060059,4001.530029,126.963638,2.948
143,2021-05-24,2557.0,2920.0,6395.959961,707.909973,4071.590088,4001.530029,127.727272,2.85
144,2021-05-25,2386.0,2600.0,6416.609863,713.789978,4070.370117,4042.48999,128.490906,2.886
145,2021-05-26,2636.0,2800.0,6403.950195,714.320007,4071.080078,4039.570068,129.0,2.946
146,2021-05-27,2687.0,2720.0,6379.830078,708.880005,4052.889893,4028.75,127.30909,3.021
147,2021-05-28,2693.0,2720.0,6453.120117,709.409973,4072.73999,4042.370117,127.0,2.963
148,2021-05-29,2633.0,2848.0,6453.120117,709.409973,4072.73999,4042.370117,127.0,2.963
149,2021-05-30,2687.0,2848.0,6453.120117,709.409973,4072.73999,4042.370117,127.0,2.963
150,2021-05-31,2689.0,2848.0,6483.319824,712.539978,4086.850098,4068.110107,126.69091,2.963
151,2021-06-01,2158.0,2416.0,6470.419922,712.809998,4077.659912,4044.070068,126.745453,3.103
152,2021-06-02,2726.0,2848.0,6489.899902,715.929993,4087.189941,4072.100098,127.127274,3.093
153,2021-06-03,2252.0,2392.0,6518.580078,718.23999,4088.540039,4088.949951,127.400002,3.073
154,2021-06-04,2704.0,2693.0,6514.27002,717.150024,4079.699951,4079.290039,127.872726,3.063
155,2021-06-05,2670.0,2888.0,6514.27002,717.150024,4079.699951,4079.290039,127.872726,3.063
156,2021-06-06,2843.0,2888.0,6514.27002,717.150024,4079.699951,4079.290039,127.872726,3.063
157,2021-06-07,2351.0,2453.0,6509.97998,719.869995,4059.389893,4089.27002,128.0,3.109
158,2021-06-08,2067.0,2112.0,6545.689941,719.309998,4106.560059,4098.629883,128.527267,3.092
159,2021-06-09,1954.0,2112.0,6561.930176,719.890015,4109.709961,4095.139893,128.181824,3.128
160,2021-06-10,1756.0,2420.0,6574.589844,723.659973,4155.47998,4099.069824,128.927277,3.154
161,2021-06-11,1982.0,2800.0,6550.299805,726.700012,4183.77002,4098.040039,128.418182,3.153
162,2021-06-12,2531.0,2740.0,6550.299805,726.700012,4183.77002,4098.040039,128.418182,3.153
163,2021-06-13,2781.0,2840.0,6550.299805,726.700012,4183.77002,4098.040039,128.418182,3.153
164,2021-06-14,2672.0,2870.0,6625.549805,730.97998,4202.689941,4134.790039,128.236359,3.315
165,2021-06-15,2720.0,2060.0,6643.419922,733.969971,4233.589844,4144.799805,130.0,3.351
166,2021-06-16,2837.0,2680.0,6657.52002,732.679993,4219.540039,4145.5,131.636368,3.222
167,2021-06-17,2925.0,2928.0,6636.700195,728.75,4204.120117,4144.910156,132.545456,3.244
168,2021-06-18,2902.0,2928.0,6657.22998,733.169983,4196.370117,4155.779785,132.672729,3.218
169,2021-06-19,2945.0,2928.0,6657.22998,733.169983,4196.370117,4155.779785,132.672729,3.218
170,2021-06-20,2870.0,2928.0,6657.22998,733.169983,4196.370117,4155.779785,132.672729,3.218
171,2021-06-21,2707.0,2928.0,6525.029785,715.159973,4116.390137,4079.419922,131.94545,3.206
172,2021-06-22,2697.0,2808.0,6609.97998,724.349976,4160.310059,4112.339844,134.872726,3.198
173,2021-06-23,2686.0,2286.0,6616.72998,731.570007,4155.450195,4126.100098,137.199997,3.257
174,2021-06-24,2251.0,2286.0,6576.069824,728.080017,4124.75,4083.050049,135.727264,3.316
175,2021-06-25,2590.0,2856.0,6637.680176,734.01001,4154.580078,4123.939941,136.94545,3.425
176,2021-06-26,2301.0,2808.0,6637.680176,734.01001,4154.580078,4123.939941,136.94545,3.425
177,2021-06-27,2567.0,2856.0,6637.680176,734.01001,4154.580078,4123.939941,136.94545,3.425
178,2021-06-28,2637.0,2811.0,6611.990234,730.409973,4176.060059,4119.870117,136.27272,3.525
179,2021-06-29,2592.0,2768.0,6564.069824,731.469971,4154.859863,4092.300049,135.527267,3.583
180,2021-06-30,2652.15,2768.0,6562.169922,734.5,4155.810059,4104.75,134.690903,3.651
181,2021-07-01,2624.77,2680.0,6549.819824,734.710022,4144.319824,4068.199951,134.672729,3.746
182,2021-07-02,2498.44,2768.0,6572.0,734.080017,4188.47998,4082.699951,134.836365,3.663
183,2021-07-03,2643.63,2768.0,6572.0,734.080017,4188.47998,4082.699951,134.836365,3.663
184,2021-07-04,2614.19,2768.0,6572.0,734.080017,4188.47998,4082.699951,134.836365,3.663
185,2021-07-05,2541.43,2768.0,6545.97998,732.169983,4181.330078,4081.080078,134.581818,3.663
186,2021-07-06,2403.04,2660.0,6551.0,733.25,4165.759766,4087.5,134.018188,3.704
187,2021-07-07,2132.0,2660.0,6529.490234,733.98999,4171.779785,4055.639893,133.909088,3.673
188,2021-07-08,1774.0,1845.0,6479.399902,732.599976,4155.709961,4070.73999,134.109085,3.579
189,2021-07-09,2357.0,2096.0,6435.290039,726.940002,4145.870117,3996.719971,133.036362,3.686
190,2021-07-10,2633.0,2096.0,6435.290039,726.940002,4145.870117,3996.719971,133.036362,3.686
191,2021-07-11,2696.0,2096.0,6435.290039,726.940002,4145.870117,3996.719971,133.036362,3.686
192,2021-07-12,2379.0,2096.0,6525.109863,731.919983,4190.009766,4068.639893,134.254547,3.673
193,2021-07-13,2343.12,2096.0,6561.740234,741.219971,4215.339844,4094.26001,136.181824,3.744
194,2021-07-14,2609.95,2096.0,6533.799805,740.960022,4200.459961,4088.100098,136.072723,3.694
195,2021-07-15,2022.0,2096.0,6538.410156,741.090027,4175.910156,4096.0,136.0,3.67
196,2021-07-16,2381.0,2096.0,6524.950195,740.369995,4163.279785,4060.219971,136.509094,3.617
197,2021-07-17,2321.0,2096.0,6524.950195,740.369995,4163.279785,4060.219971,136.509094,3.617
198,2021-07-18,2543.0,2096.0,6524.950195,740.369995,4163.279785,4060.219971,136.509094,3.617
199,2021-07-19,2372.0,2096.0,6398.839844,729.619995,4133.569824,4018.909912,134.872726,3.703
200,2021-07-20,2163.66,2096.0,6325.160156,723.530029,4102.830078,3937.399902,134.090912,3.772
201,2021-07-21,2604.0,2096.0,6382.359863,728.23999,4135.950195,3973.899902,134.709091,3.927
202,2021-07-22,2469.0,2096.0,6498.310059,735.880005,4215.910156,4037.939941,135.854538,3.922
203,2021-07-23,2572.03,2776.0,6518.600098,741.609985,4236.200195,4066.699951,136.090912,3.996
204,2021-07-24,2572.81,2763.0,6518.600098,741.609985,4236.200195,4066.699951,136.090912,3.996
205,2021-07-25,2592.55,2732.0,6518.600098,741.609985,4236.200195,4066.699951,136.090912,3.996
206,2021-07-26,2686.0,2728.0,6532.009766,744.359985,4216.700195,4103.5,136.363632,4.025
207,2021-07-27,2527.0,2728.0,6565.189941,740.719971,4225.689941,4099.799805,135.036362,4.095
208,2021-07-28,2507.37,2600.0,6547.470215,739.190002,4214.109863,4067.840088,136.27272,3.947
209,2021-07-29,2516.0,2600.0,6647.080078,750.960022,4218.660156,4104.97998,134.454544,3.941
210,2021-07-30,2630.95,2600.0,6608.160156,752.159973,4195.470215,4113.109863,132.363632,4.051
211,2021-07-31,2529.05,2600.0,6608.160156,752.159973,4195.470215,4113.109863,132.363632,4.051
212,2021-08-01,2589.0,2600.0,6608.160156,752.159973,4195.470215,4113.109863,132.363632,4.051
213,2021-08-02,2621.7,2792.0,6657.950195,760.47998,4220.959961,4095.5,134.145447,3.973
214,2021-08-03,2175.98,2291.0,6692.600098,755.809998,4221.310059,4114.52002,131.818176,3.959
215,2021-08-04,2468.0,2824.0,6751.149902,763.659973,4253.959961,4124.330078,132.727264,4.066
216,2021-08-05,2605.0,2824.0,6750.859863,763.859985,4255.180176,4141.299805,132.509094,4.152
217,2021-08-06,2853.84,2680.0,6772.490234,768.030029,4287.640137,4159.040039,133.290909,4.159
218,2021-08-07,2493.71,2680.0,6772.490234,768.030029,4287.640137,4159.040039,133.290909,4.159
219,2021-08-08,2656.27,2680.0,6772.490234,768.030029,4287.640137,4159.040039,133.290909,4.159
220,2021-08-09,2747.27,2680.0,6818.540039,766.700012,4297.850098,4175.569824,133.909088,4.168
221,2021-08-10,2819.67,2680.0,6817.629883,773.539978,4320.399902,4178.589844,134.309097,4.039
222,2021-08-11,2752.25,2680.0,6840.279785,776.599976,4333.859863,4189.629883,134.94545,4.11
223,2021-08-12,2282.6,2680.0,6861.439941,775.159973,4336.899902,4205.740234,135.454544,4.057
224,2021-08-13,2282.81,2800.0,6888.47998,773.849976,4342.52002,4225.72998,134.727264,3.915
225,2021-08-14,2301.98,2800.0,6888.47998,773.849976,4342.52002,4225.72998,134.727264,3.915
226,2021-08-15,2792.07,2800.0,6888.47998,773.849976,4342.52002,4225.72998,134.727264,3.915
227,2021-08-16,2909.27,2800.0,6849.680176,769.640015,4334.569824,4219.790039,134.727264,3.846
228,2021-08-17,2615.38,2800.0,6812.419922,766.929993,4322.180176,4197.850098,134.927277,3.938
229,2021-08-18,2090.79,2000.0,6824.640137,770.97998,4321.109863,4197.319824,135.909088,3.826
230,2021-08-19,2742.0,2664.0,6665.120117,761.219971,4294.060059,4183.740234,136.363632,3.826
231,2021-08-20,2702.53,2664.0,6602.950195,766.090027,4266.350098,4125.299805,137.909088,3.863
232,2021-08-21,2675.29,2752.0,6602.950195,766.090027,4266.350098,4125.299805,137.909088,3.863
233,2021-08-22,2641.84,2752.0,6602.950195,766.090027,4266.350098,4125.299805,137.909088,3.863
234,2021-08-23,2501.0,2752.0,6699.319824,777.140015,4300.779785,4160.759766,138.181824,3.862
235,2021-08-24,2461.45,2752.0,6717.77002,785.02002,4334.649902,4182.680176,137.854538,3.929
236,2021-08-25,2525.61,2650.0,6683.180176,783.559998,4335.0,4178.169922,136.690903,3.9
237,2021-08-26,2572.98,2752.0,6646.370117,778.190002,4306.169922,4172.319824,135.854538,3.917
238,2021-08-27,2565.4,2744.0,6658.27002,780.409973,4298.72998,4167.390137,136.618179,4.202
239,2021-08-28,2603.18,2744.0,6658.27002,780.409973,4298.72998,4167.390137,136.618179,4.202
240,2021-08-29,2655.89,2744.0,6658.27002,780.409973,4298.72998,4167.390137,136.618179,4.202
241,2021-08-30,2603.0,2720.0,6690.279785,788.320007,4321.22998,4191.990234,137.27272,4.499
242,2021-08-31,2605.32,2608.0,6692.850098,791.27002,4317.950195,4201.77002,138.454544,4.312
243,2021-09-01,2717.43,2608.0,6736.439941,793.390015,4324.47998,4207.0,138.781815,4.403
244,2021-09-02,2149.96,2399.0,6753.180176,789.109985,4323.72998,4225.029785,138.636368,4.639
245,2021-09-03,2505.98,2616.0,6758.379883,793.22998,4329.879883,4234.259766,138.181824,4.627
246,2021-09-04,2551.31,2616.0,6758.379883,793.22998,4329.879883,4234.259766,138.181824,4.627
247,2021-09-05,2605.4,2616.0,6758.379883,793.22998,4329.879883,4234.259766,138.181824,4.627
248,2021-09-06,2676.0,2752.0,6704.350098,792.789978,4310.600098,4204.069824,137.399994,4.627
249,2021-09-07,2756.0,2752.0,6731.359863,798.049988,4305.810059,4244.399902,137.509094,4.71
250,2021-09-08,2669.08,2752.0,6688.839844,789.830017,4271.740234,4219.819824,136.472733,4.598
251,2021-09-09,2382.7,2293.0,6618.819824,785.109985,4193.819824,4171.459961,135.654541,4.917
252,2021-09-10,2635.1,2768.0,6707.330078,790.289978,4220.490234,4184.049805,136.636368,5.002
253,2021-09-11,2555.0,2792.0,6707.330078,790.289978,4220.490234,4184.049805,136.636368,5.002
254,2021-09-12,2677.2,2792.0,6707.330078,790.289978,4220.490234,4184.049805,136.636368,5.002
255,2021-09-13,2683.71,2792.0,6688.77002,789.48999,4191.72998,4174.669922,136.145447,4.945
256,2021-09-14,2773.27,2792.0,6672.189941,792.650024,4186.549805,4188.350098,135.909088,5.199
257,2021-09-15,2767.0,2792.0,6654.830078,798.76001,4170.560059,4188.919922,135.290909,5.28
258,2021-09-16,2795.11,2808.0,6613.709961,797.099976,4141.779785,4151.629883,134.690903,5.41
259,2021-09-17,2694.96,2808.0,6679.450195,803.669983,4174.700195,4180.279785,135.018188,5.27
260,2021-09-18,2792.87,2776.0,6679.450195,803.669983,4174.700195,4180.279785,135.018188,5.27
261,2021-09-19,2811.39,2776.0,6679.450195,803.669983,4174.700195,4180.279785,135.018188,5.27
262,2021-09-20,2637.03,2776.0,6450.390137,779.799988,4085.879883,4102.189941,129.818176,5.015
263,2021-09-21,2133.99,2728.0,6513.75,781.97998,4074.73999,4049.689941,128.909088,4.962
264,2021-09-22,1691.63,1229.0,6612.100098,790.25,4138.959961,4104.430176,131.745453,4.811
265,2021-09-23,2366.0,2664.0,6691.080078,799.150024,4163.879883,4158.209961,131.890915,4.758
266,2021-09-24,2681.66,2808.0,6675.72998,797.76001,4166.890137,4188.430176,131.309097,5.036
267,2021-09-25,2802.98,2808.0,6675.72998,797.76001,4166.890137,4188.430176,131.309097,5.036
268,2021-09-26,2893.0,2808.0,6675.72998,797.76001,4166.890137,4188.430176,131.309097,5.036
269,2021-09-27,2773.71,2720.0,6683.850098,798.48999,4166.339844,4164.629883,132.072723,5.191
270,2021-09-28,2837.78,2720.0,6634.720215,787.02002,4174.180176,4160.470215,129.600006,5.8
271,2021-09-29,2845.24,2720.0,6549.410156,775.679993,4134.129883,4070.449951,128.109085,5.857
272,2021-09-30,1952.95,2760.0,6615.990234,782.669983,4151.600098,4089.159912,127.563637,5.457
273,2021-10-01,1588.0,2760.0,6421.100098,761.820007,4102.859863,4037.159912,125.181816,5.975
