,horodate,real_consumption,forecasted_consumption,CAC,AEX,BFX,STOXX,Airliquide,gasNat
20,2021-01-21,24041.6,26051.0,5660.27002,663.460022,3775.719971,3637.860107,119.681816,2.532
21,2021-01-22,23748.0,24918.0,5568.879883,660.150024,3758.0,3611.429932,118.863632,2.492
22,2021-01-23,23677.03,24918.0,5568.879883,660.150024,3758.0,3611.429932,118.863632,2.492
23,2021-01-24,23700.0,24918.0,5568.879883,660.150024,3758.0,3611.429932,118.863632,2.492
24,2021-01-25,21411.1,18688.0,5579.72998,666.940002,3755.620117,3614.719971,120.590912,2.542
25,2021-01-26,17790.9,15857.0,5473.25,656.580017,3684.919922,3551.209961,119.545456,2.603
26,2021-01-27,13931.67,15857.0,5517.529785,654.340027,3709.340088,3593.189941,123.181816,2.65
27,2021-01-28,16529.88,15857.0,5407.740234,639.549988,3597.51001,3519.110107,122.818184,2.675
28,2021-01-29,16499.08,15857.0,5421.529785,641.330017,3613.02002,3538.629883,122.454544,2.68
29,2021-01-30,15041.18,19821.0,5421.529785,641.330017,3613.02002,3538.629883,122.454544,2.68
30,2021-01-31,16609.02,16990.0,5421.529785,641.330017,3613.02002,3538.629883,122.454544,2.68
31,2021-02-01,17799.34,19821.0,5441.430176,642.659973,3652.290039,3492.860107,124.090912,2.73
32,2021-02-02,15999.95,21520.0,5510.620117,651.340027,3706.060059,3545.090088,124.090912,2.829
33,2021-02-03,16509.43,21520.0,5610.589844,658.219971,3796.939941,3599.76001,124.045456,2.827
34,2021-02-04,18349.28,18688.0,5568.390137,652.530029,3791.75,3604.620117,123.909088,2.776
35,2021-02-05,22606.98,19255.0,5638.740234,657.700012,3823.840088,3642.689941,123.818184,2.957
36,2021-02-06,19874.91,22086.0,5638.740234,657.700012,3823.840088,3642.689941,123.818184,2.957
37,2021-02-07,18622.96,24918.0,5638.740234,657.700012,3823.840088,3642.689941,123.818184,2.957
38,2021-02-08,20169.34,24918.0,5688.680176,657.72998,3844.080078,3665.77002,124.363632,2.909
39,2021-02-09,24028.54,24918.0,5703.529785,657.539978,3834.02002,3669.540039,124.090912,2.883
40,2021-02-10,21072.0,24918.0,5719.319824,660.5,3851.110107,3672.120117,125.454544,2.819
41,2021-02-11,12809.36,24918.0,5684.939941,659.880005,3809.560059,3654.340088,123.045456,2.975
42,2021-02-12,13770.19,19255.0,5651.669922,665.159973,3811.280029,3669.040039,122.181816,2.87
43,2021-02-13,17833.15,22086.0,5651.669922,665.159973,3811.280029,3669.040039,122.181816,2.87
44,2021-02-14,25117.63,26051.0,5651.669922,665.159973,3811.280029,3669.040039,122.181816,2.87
45,2021-02-15,26271.02,26051.0,5732.299805,680.429993,3846.300049,3711.350098,122.909088,2.87
46,2021-02-16,18814.62,26051.0,5796.430176,686.940002,3866.899902,3735.530029,122.13636,3.046
47,2021-02-17,18626.0,26051.0,5762.009766,686.549988,3855.159912,3720.26001,120.954544,3.098
48,2021-02-18,17820.0,26051.0,5757.75,681.440002,3837.540039,3700.98999,121.045456,3.267
49,2021-02-19,21225.69,26051.0,5737.189941,674.450012,3788.570068,3683.379883,121.318184,3.067
50,2021-02-20,24491.99,26051.0,5737.189941,674.450012,3788.570068,3683.379883,121.318184,3.067
51,2021-02-21,24451.74,26051.0,5737.189941,674.450012,3788.570068,3683.379883,121.318184,3.067
52,2021-02-22,23608.77,26051.0,5737.470215,672.159973,3819.060059,3706.070068,120.090912,3.01
53,2021-02-23,19814.0,23219.0,5781.240234,669.619995,3834.620117,3698.23999,119.363632,2.949
54,2021-02-24,18082.95,20387.0,5769.209961,662.429993,3817.629883,3684.669922,118.318184,2.866
55,2021-02-25,19882.05,23219.0,5824.720215,670.22998,3855.76001,3716.669922,117.681816,2.806
56,2021-02-26,23219.67,23785.0,5715.689941,651.210022,3785.110107,3665.889893,114.545456,2.77
57,2021-02-27,23851.95,23785.0,5715.689941,651.210022,3785.110107,3665.889893,114.545456,2.77
58,2021-02-28,23289.04,23785.0,5715.689941,651.210022,3785.110107,3665.889893,114.545456,2.77
59,2021-03-01,22800.02,23785.0,5770.890137,662.02002,3806.310059,3658.120117,114.318184,2.8
60,2021-03-02,18185.18,23785.0,5774.620117,662.359985,3805.919922,3702.800049,115.818184,2.783
61,2021-03-03,16474.89,23785.0,5841.200195,667.599976,3836.139893,3711.389893,115.954544,2.848
62,2021-03-04,20941.82,23785.0,5800.72998,656.880005,3791.0,3702.370117,114.545456,2.803
63,2021-03-05,23989.95,21520.0,5794.47998,650.849976,3768.320068,3689.409912,115.818184,2.743
64,2021-03-06,23892.49,19255.0,5794.47998,650.849976,3768.320068,3689.409912,115.818184,2.743
65,2021-03-07,23891.0,19255.0,5794.47998,650.849976,3768.320068,3689.409912,115.818184,2.743
66,2021-03-08,20154.0,19255.0,5822.919922,657.960022,3794.590088,3679.350098,116.090912,2.691
67,2021-03-09,17635.58,19255.0,5903.259766,665.289978,3856.810059,3759.26001,119.045456,2.662
68,2021-03-10,21398.38,18688.0,5915.169922,675.299988,3858.48999,3780.26001,119.13636,2.653
69,2021-03-11,18778.19,15857.0,6004.160156,682.530029,3865.790039,3827.179932,122.181816,2.689
70,2021-03-12,17406.0,18688.0,6030.629883,679.799988,3846.969971,3840.72998,121.318184,2.669
71,2021-03-13,20020.0,19255.0,6030.629883,679.799988,3846.969971,3840.72998,121.318184,2.669
72,2021-03-14,20916.0,18688.0,6030.629883,679.799988,3846.969971,3840.72998,121.318184,2.669
73,2021-03-15,21867.0,15857.0,6069.089844,678.429993,3865.629883,3840.850098,121.5,2.558
74,2021-03-16,20933.11,12459.0,6050.399902,682.73999,3886.030029,3842.330078,121.818184,2.494
75,2021-03-17,16240.05,12459.0,6048.310059,682.219971,3860.840088,3846.580078,123.227272,2.562
76,2021-03-18,13898.48,16990.0,6076.209961,684.049988,3903.030029,3856.76001,123.590912,2.523
77,2021-03-19,12444.54,16990.0,6021.129883,675.890015,3880.360107,3851.610107,123.909088,2.489
78,2021-03-20,12370.35,16990.0,6021.129883,675.890015,3880.360107,3851.610107,123.909088,2.489
79,2021-03-21,12386.83,19821.0,6021.129883,675.890015,3880.360107,3851.610107,123.909088,2.489
80,2021-03-22,9756.0,16990.0,5960.850098,678.380005,3864.919922,3828.659912,123.13636,2.507
81,2021-03-23,12437.0,19821.0,5943.310059,681.190002,3891.060059,3827.540039,124.181816,2.578
82,2021-03-24,16391.0,20250.0,5901.640137,682.590027,3858.540039,3820.780029,125.590912,2.515
83,2021-03-25,16700.0,20250.0,5911.040039,684.320007,3848.350098,3822.590088,123.363632,2.52
84,2021-03-26,16248.16,20250.0,5979.22998,690.690002,3869.169922,3841.459961,124.409088,2.57
85,2021-03-27,15794.66,20250.0,5979.22998,690.690002,3869.169922,3841.459961,124.409088,2.57
86,2021-03-28,16470.0,20250.0,5979.22998,690.690002,3869.169922,3841.459961,124.409088,2.57
87,2021-03-29,17171.49,20250.0,5995.0,697.940002,3882.449951,3871.820068,124.681816,2.563
88,2021-03-30,16754.31,20250.0,6044.540039,700.820007,3896.719971,3885.110107,126.181816,2.643
89,2021-03-31,14438.0,20250.0,6085.02002,700.809998,3919.659912,3923.919922,126.409088,2.621
90,2021-04-01,16997.0,20250.0,6079.669922,707.049988,3910.909912,3922.360107,127.236366,2.605
91,2021-04-02,20037.0,20250.0,6079.669922,707.049988,3910.909912,3922.360107,127.236366,2.605
92,2021-04-03,19938.0,20250.0,6079.669922,707.049988,3910.909912,3922.360107,127.236366,2.605
93,2021-04-04,14651.0,20250.0,6079.669922,707.049988,3910.909912,3922.360107,127.236366,2.605
94,2021-04-05,16760.0,20250.0,6079.669922,707.049988,3910.909912,3922.360107,127.236366,2.593
95,2021-04-06,17505.0,20250.0,6155.220215,716.809998,3950.98999,3950.179932,128.0,2.511
96,2021-04-07,15946.0,20250.0,6137.629883,711.900024,3946.110107,3965.860107,128.0,2.464
97,2021-04-08,15402.0,20250.0,6153.359863,713.460022,3937.25,3961.0,126.963638,2.51
98,2021-04-09,15727.0,20250.0,6171.600098,713.460022,3944.97998,3978.840088,127.454544,2.52
99,2021-04-10,24119.0,20250.0,6171.600098,713.460022,3944.97998,3978.840088,127.454544,2.52
100,2021-04-11,20547.0,20250.0,6171.600098,713.460022,3944.97998,3978.840088,127.454544,2.52
101,2021-04-12,24691.0,20250.0,6167.319824,711.940002,3938.080078,3978.540039,128.127274,2.53
102,2021-04-13,26068.0,20250.0,6171.879883,709.099976,3917.699951,3964.909912,127.727272,2.554
103,2021-04-14,26553.0,20250.0,6214.490234,708.830017,3918.5,3973.330078,128.454544,2.62
104,2021-04-15,26550.0,20250.0,6219.040039,713.210022,3948.52002,3978.389893,127.618179,2.617
105,2021-04-16,27406.0,20250.0,6229.649902,714.47998,3949.800049,3992.560059,128.072723,2.663
106,2021-04-17,26175.0,20250.0,6229.649902,714.47998,3949.800049,3992.560059,128.072723,2.663
107,2021-04-18,23208.0,22500.0,6229.649902,714.47998,3949.800049,3992.560059,128.072723,2.663
108,2021-04-19,19533.0,20250.0,6294.740234,717.049988,3994.850098,4033.590088,128.363632,2.707
109,2021-04-20,21439.0,20250.0,6281.100098,710.880005,3991.149902,4014.01001,128.27272,2.741
110,2021-04-21,20845.0,20250.0,6180.689941,707.159973,3965.75,3943.189941,126.945457,2.724
111,2021-04-22,20827.0,21143.0,6230.209961,712.580017,4010.47998,3979.580078,128.181824,2.696
112,2021-04-23,20828.0,21143.0,6259.629883,710.47998,4032.530029,4011.100098,128.290909,2.747
113,2021-04-24,20825.0,21143.0,6259.629883,710.47998,4032.530029,4011.100098,128.290909,2.747
114,2021-04-25,20827.0,21143.0,6259.629883,710.47998,4032.530029,4011.100098,128.290909,2.747
115,2021-04-26,20815.0,21143.0,6256.040039,714.97998,4014.97998,4013.070068,128.290909,2.71
116,2021-04-27,20808.0,21143.0,6273.359863,715.409973,4043.300049,4017.919922,128.781815,2.786
117,2021-04-28,20792.0,21143.0,6293.209961,713.630005,4036.649902,4011.02002,129.363632,2.873
118,2021-04-29,20792.0,21143.0,6341.120117,715.780029,4055.620117,4021.439941,128.890915,2.951
119,2021-04-30,20809.0,21143.0,6316.319824,710.580017,4045.389893,3993.189941,129.199997,2.906
120,2021-05-01,20776.0,21946.0,6316.319824,710.580017,4045.389893,3993.189941,129.199997,2.906
121,2021-05-02,24741.0,21946.0,6316.319824,710.580017,4045.389893,3993.189941,129.199997,2.906
122,2021-05-03,23179.0,21946.0,6285.509766,709.929993,4016.399902,3979.5,127.836365,2.938
123,2021-05-04,23731.0,21946.0,6319.490234,714.02002,4017.409912,4001.129883,127.781815,2.961
124,2021-05-05,26479.0,21946.0,6284.540039,703.780029,3989.889893,3927.290039,127.818184,2.975
125,2021-05-06,23448.0,21946.0,6348.899902,714.590027,4027.22998,3997.699951,128.454544,2.948
126,2021-05-07,20435.0,21946.0,6388.919922,717.320007,4038.600098,3999.929932,130.800003,2.93
127,2021-05-08,14232.0,21946.0,6388.919922,717.320007,4038.600098,3999.929932,130.800003,2.93
128,2021-05-09,23739.0,21946.0,6388.919922,717.320007,4038.600098,3999.929932,130.800003,2.93
129,2021-05-10,14232.0,21946.0,6395.379883,718.47998,4056.929932,4031.98999,130.490906,2.97
130,2021-05-11,26471.0,21946.0,6314.27002,700.609985,4004.399902,4020.48999,129.27272,2.927
131,2021-05-12,26274.0,21946.0,6259.629883,696.51001,4002.360107,3947.649902,127.709091,2.953
132,2021-05-13,25923.0,26617.0,6219.72998,686.859985,4002.129883,3947.649902,126.872726,2.983
133,2021-05-14,25930.0,26617.0,6335.819824,700.289978,4061.560059,3970.76001,129.600006,2.977
134,2021-05-15,21859.0,19821.0,6335.819824,700.289978,4061.560059,3970.76001,129.600006,2.977
135,2021-05-16,17381.0,16990.0,6335.819824,700.289978,4061.560059,3970.76001,129.600006,2.977
136,2021-05-17,17407.0,16990.0,6397.220215,704.820007,4063.709961,4018.159912,127.181816,3.019
137,2021-05-18,17357.0,17273.0,6406.180176,709.400024,4096.040039,4014.679932,127.363632,3.121
138,2021-05-19,18307.0,17273.0,6292.049805,697.340027,4036.370117,3995.699951,125.036362,3.009
139,2021-05-20,18293.0,20671.0,6296.25,697.400024,4019.129883,3948.629883,125.909088,2.962
140,2021-05-21,22115.0,20671.0,6360.879883,705.77002,4051.060059,4001.530029,126.963638,2.948
141,2021-05-22,26677.0,26334.0,6360.879883,705.77002,4051.060059,4001.530029,126.963638,2.948
142,2021-05-23,26153.0,26334.0,6360.879883,705.77002,4051.060059,4001.530029,126.963638,2.948
143,2021-05-24,26301.0,26334.0,6395.959961,707.909973,4071.590088,4001.530029,127.727272,2.85
144,2021-05-25,16178.0,26334.0,6416.609863,713.789978,4070.370117,4042.48999,128.490906,2.886
145,2021-05-26,21677.0,23502.0,6403.950195,714.320007,4071.080078,4039.570068,129.0,2.946
146,2021-05-27,25083.0,20671.0,6379.830078,708.880005,4052.889893,4028.75,127.30909,3.021
147,2021-05-28,26003.0,23502.0,6453.120117,709.409973,4072.73999,4042.370117,127.0,2.963
148,2021-05-29,22157.0,26334.0,6453.120117,709.409973,4072.73999,4042.370117,127.0,2.963
149,2021-05-30,25083.0,26334.0,6453.120117,709.409973,4072.73999,4042.370117,127.0,2.963
150,2021-05-31,24267.0,26051.0,6483.319824,712.539978,4086.850098,4068.110107,126.69091,2.963
151,2021-06-01,25016.0,26051.0,6470.419922,712.809998,4077.659912,4044.070068,126.745453,3.103
152,2021-06-02,23300.0,24918.0,6489.899902,715.929993,4087.189941,4072.100098,127.127274,3.093
153,2021-06-03,23771.0,24918.0,6518.580078,718.23999,4088.540039,4088.949951,127.400002,3.073
154,2021-06-04,23906.0,24918.0,6514.27002,717.150024,4079.699951,4079.290039,127.872726,3.063
155,2021-06-05,25760.0,24918.0,6514.27002,717.150024,4079.699951,4079.290039,127.872726,3.063
156,2021-06-06,25434.0,24918.0,6514.27002,717.150024,4079.699951,4079.290039,127.872726,3.063
157,2021-06-07,22736.0,24918.0,6509.97998,719.869995,4059.389893,4089.27002,128.0,3.109
158,2021-06-08,19456.0,24918.0,6545.689941,719.309998,4106.560059,4098.629883,128.527267,3.092
159,2021-06-09,22304.0,23219.0,6561.930176,719.890015,4109.709961,4095.139893,128.181824,3.128
160,2021-06-10,23981.0,20387.0,6574.589844,723.659973,4155.47998,4099.069824,128.927277,3.154
161,2021-06-11,24679.0,20387.0,6550.299805,726.700012,4183.77002,4098.040039,128.418182,3.153
162,2021-06-12,25208.0,24918.0,6550.299805,726.700012,4183.77002,4098.040039,128.418182,3.153
163,2021-06-13,24837.0,24918.0,6550.299805,726.700012,4183.77002,4098.040039,128.418182,3.153
164,2021-06-14,23964.0,24918.0,6625.549805,730.97998,4202.689941,4134.790039,128.236359,3.315
165,2021-06-15,25809.0,24918.0,6643.419922,733.969971,4233.589844,4144.799805,130.0,3.351
166,2021-06-16,25040.0,24918.0,6657.52002,732.679993,4219.540039,4145.5,131.636368,3.222
167,2021-06-17,23855.0,24918.0,6636.700195,728.75,4204.120117,4144.910156,132.545456,3.244
168,2021-06-18,15280.0,24918.0,6657.22998,733.169983,4196.370117,4155.779785,132.672729,3.218
169,2021-06-19,22674.0,22086.0,6657.22998,733.169983,4196.370117,4155.779785,132.672729,3.218
170,2021-06-20,25805.0,19255.0,6657.22998,733.169983,4196.370117,4155.779785,132.672729,3.218
171,2021-06-21,19236.0,13025.0,6525.029785,715.159973,4116.390137,4079.419922,131.94545,3.206
172,2021-06-22,21956.0,15857.0,6609.97998,724.349976,4160.310059,4112.339844,134.872726,3.198
173,2021-06-23,17093.0,15857.0,6616.72998,731.570007,4155.450195,4126.100098,137.199997,3.257
174,2021-06-24,12582.0,15857.0,6576.069824,728.080017,4124.75,4083.050049,135.727264,3.316
175,2021-06-25,15165.0,18688.0,6637.680176,734.01001,4154.580078,4123.939941,136.94545,3.425
176,2021-06-26,16109.0,19821.0,6637.680176,734.01001,4154.580078,4123.939941,136.94545,3.425
177,2021-06-27,16482.0,16990.0,6637.680176,734.01001,4154.580078,4123.939941,136.94545,3.425
178,2021-06-28,15802.0,19821.0,6611.990234,730.409973,4176.060059,4119.870117,136.27272,3.525
179,2021-06-29,15927.0,22653.0,6564.069824,731.469971,4154.859863,4092.300049,135.527267,3.583
180,2021-06-30,15917.0,22653.0,6562.169922,734.5,4155.810059,4104.75,134.690903,3.651
181,2021-07-01,15305.0,26051.0,6549.819824,734.710022,4144.319824,4068.199951,134.672729,3.746
182,2021-07-02,15873.0,24918.0,6572.0,734.080017,4188.47998,4082.699951,134.836365,3.663
183,2021-07-03,17407.0,24918.0,6572.0,734.080017,4188.47998,4082.699951,134.836365,3.663
184,2021-07-04,16530.0,24918.0,6572.0,734.080017,4188.47998,4082.699951,134.836365,3.663
185,2021-07-05,19252.0,24918.0,6545.97998,732.169983,4181.330078,4081.080078,134.581818,3.663
186,2021-07-06,21518.0,24918.0,6551.0,733.25,4165.759766,4087.5,134.018188,3.704
187,2021-07-07,21582.0,24918.0,6529.490234,733.98999,4171.779785,4055.639893,133.909088,3.673
188,2021-07-08,21536.0,24918.0,6479.399902,732.599976,4155.709961,4070.73999,134.109085,3.579
189,2021-07-09,21513.0,24918.0,6435.290039,726.940002,4145.870117,3996.719971,133.036362,3.686
190,2021-07-10,22608.0,23219.0,6435.290039,726.940002,4145.870117,3996.719971,133.036362,3.686
191,2021-07-11,22615.0,20387.0,6435.290039,726.940002,4145.870117,3996.719971,133.036362,3.686
192,2021-07-12,22615.0,22086.0,6525.109863,731.919983,4190.009766,4068.639893,134.254547,3.673
193,2021-07-13,19744.0,24918.0,6561.740234,741.219971,4215.339844,4094.26001,136.181824,3.744
194,2021-07-14,18214.0,24918.0,6533.799805,740.960022,4200.459961,4088.100098,136.072723,3.694
195,2021-07-15,21199.0,24918.0,6538.410156,741.090027,4175.910156,4096.0,136.0,3.67
196,2021-07-16,22799.0,24918.0,6524.950195,740.369995,4163.279785,4060.219971,136.509094,3.617
197,2021-07-17,22837.0,24918.0,6524.950195,740.369995,4163.279785,4060.219971,136.509094,3.617
198,2021-07-18,22725.0,24918.0,6524.950195,740.369995,4163.279785,4060.219971,136.509094,3.617
199,2021-07-19,21432.0,24918.0,6398.839844,729.619995,4133.569824,4018.909912,134.872726,3.703
200,2021-07-20,23691.0,23219.0,6325.160156,723.530029,4102.830078,3937.399902,134.090912,3.772
201,2021-07-21,23760.0,19255.0,6382.359863,728.23999,4135.950195,3973.899902,134.709091,3.927
202,2021-07-22,23760.0,22086.0,6498.310059,735.880005,4215.910156,4037.939941,135.854538,3.922
203,2021-07-23,23775.0,24918.0,6518.600098,741.609985,4236.200195,4066.699951,136.090912,3.996
204,2021-07-24,23767.0,23785.0,6518.600098,741.609985,4236.200195,4066.699951,136.090912,3.996
205,2021-07-25,21064.0,23785.0,6518.600098,741.609985,4236.200195,4066.699951,136.090912,3.996
206,2021-07-26,20407.0,23785.0,6532.009766,744.359985,4216.700195,4103.5,136.363632,4.025
207,2021-07-27,24082.0,23785.0,6565.189941,740.719971,4225.689941,4099.799805,135.036362,4.095
208,2021-07-28,26003.0,22086.0,6547.470215,739.190002,4214.109863,4067.840088,136.27272,3.947
209,2021-07-29,26039.0,19255.0,6647.080078,750.960022,4218.660156,4104.97998,134.454544,3.941
210,2021-07-30,23495.0,22086.0,6608.160156,752.159973,4195.470215,4113.109863,132.363632,4.051
211,2021-07-31,16848.0,24918.0,6608.160156,752.159973,4195.470215,4113.109863,132.363632,4.051
212,2021-08-01,17139.0,21946.0,6608.160156,752.159973,4195.470215,4113.109863,132.363632,4.051
213,2021-08-02,15547.0,21946.0,6657.950195,760.47998,4220.959961,4095.5,134.145447,3.973
214,2021-08-03,15617.0,21946.0,6692.600098,755.809998,4221.310059,4114.52002,131.818176,3.959
215,2021-08-04,15630.0,21946.0,6751.149902,763.659973,4253.959961,4124.330078,132.727264,4.066
216,2021-08-05,16515.0,15680.0,6750.859863,763.859985,4255.180176,4141.299805,132.509094,4.152
217,2021-08-06,16848.0,18480.0,6772.490234,768.030029,4287.640137,4159.040039,133.290909,4.159
218,2021-08-07,17206.0,25200.0,6772.490234,768.030029,4287.640137,4159.040039,133.290909,4.159
219,2021-08-08,17221.0,25200.0,6772.490234,768.030029,4287.640137,4159.040039,133.290909,4.159
220,2021-08-09,17223.0,24080.0,6818.540039,766.700012,4297.850098,4175.569824,133.909088,4.168
221,2021-08-10,17232.0,24080.0,6817.629883,773.539978,4320.399902,4178.589844,134.309097,4.039
222,2021-08-11,17215.0,24080.0,6840.279785,776.599976,4333.859863,4189.629883,134.94545,4.11
223,2021-08-12,20407.0,24080.0,6861.439941,775.159973,4336.899902,4205.740234,135.454544,4.057
224,2021-08-13,24272.0,24080.0,6888.47998,773.849976,4342.52002,4225.72998,134.727264,3.915
225,2021-08-14,17289.0,24080.0,6888.47998,773.849976,4342.52002,4225.72998,134.727264,3.915
226,2021-08-15,17442.0,24080.0,6888.47998,773.849976,4342.52002,4225.72998,134.727264,3.915
227,2021-08-16,17480.0,24080.0,6849.680176,769.640015,4334.569824,4219.790039,134.727264,3.846
228,2021-08-17,18103.0,24080.0,6812.419922,766.929993,4322.180176,4197.850098,134.927277,3.938
229,2021-08-18,26923.0,24080.0,6824.640137,770.97998,4321.109863,4197.319824,135.909088,3.826
230,2021-08-19,24606.0,21280.0,6665.120117,761.219971,4294.060059,4183.740234,136.363632,3.826
231,2021-08-20,20922.0,18480.0,6602.950195,766.090027,4266.350098,4125.299805,137.909088,3.863
232,2021-08-21,23945.0,21280.0,6602.950195,766.090027,4266.350098,4125.299805,137.909088,3.863
233,2021-08-22,26221.0,21280.0,6602.950195,766.090027,4266.350098,4125.299805,137.909088,3.863
234,2021-08-23,24509.0,18480.0,6699.319824,777.140015,4300.779785,4160.759766,138.181824,3.862
235,2021-08-24,23776.0,21280.0,6717.77002,785.02002,4334.649902,4182.680176,137.854538,3.929
236,2021-08-25,20494.0,24080.0,6683.180176,783.559998,4335.0,4178.169922,136.690903,3.9
237,2021-08-26,15761.0,14560.0,6646.370117,778.190002,4306.169922,4172.319824,135.854538,3.917
238,2021-08-27,17701.0,14560.0,6658.27002,780.409973,4298.72998,4167.390137,136.618179,4.202
239,2021-08-28,16592.0,14560.0,6658.27002,780.409973,4298.72998,4167.390137,136.618179,4.202
240,2021-08-29,16661.0,14560.0,6658.27002,780.409973,4298.72998,4167.390137,136.618179,4.202
241,2021-08-30,16668.0,14560.0,6690.279785,788.320007,4321.22998,4191.990234,137.27272,4.499
242,2021-08-31,16675.0,14560.0,6692.850098,791.27002,4317.950195,4201.77002,138.454544,4.312
243,2021-09-01,16668.0,16800.0,6736.439941,793.390015,4324.47998,4207.0,138.781815,4.403
244,2021-09-02,16659.0,16800.0,6753.180176,789.109985,4323.72998,4225.029785,138.636368,4.639
245,2021-09-03,16572.0,16800.0,6758.379883,793.22998,4329.879883,4234.259766,138.181824,4.627
246,2021-09-04,13374.0,16800.0,6758.379883,793.22998,4329.879883,4234.259766,138.181824,4.627
247,2021-09-05,11236.0,16800.0,6758.379883,793.22998,4329.879883,4234.259766,138.181824,4.627
248,2021-09-06,13810.0,16800.0,6704.350098,792.789978,4310.600098,4204.069824,137.399994,4.627
249,2021-09-07,15487.0,16800.0,6731.359863,798.049988,4305.810059,4244.399902,137.509094,4.71
250,2021-09-08,14506.0,16800.0,6688.839844,789.830017,4271.740234,4219.819824,136.472733,4.598
251,2021-09-09,11505.0,16800.0,6618.819824,785.109985,4193.819824,4171.459961,135.654541,4.917
252,2021-09-10,17295.0,16800.0,6707.330078,790.289978,4220.490234,4184.049805,136.636368,5.002
253,2021-09-11,15214.0,16800.0,6707.330078,790.289978,4220.490234,4184.049805,136.636368,5.002
254,2021-09-12,11716.0,16800.0,6707.330078,790.289978,4220.490234,4184.049805,136.636368,5.002
255,2021-09-13,11772.0,16800.0,6688.77002,789.48999,4191.72998,4174.669922,136.145447,4.945
256,2021-09-14,11802.0,16800.0,6672.189941,792.650024,4186.549805,4188.350098,135.909088,5.199
257,2021-09-15,11820.0,11760.0,6654.830078,798.76001,4170.560059,4188.919922,135.290909,5.28
258,2021-09-16,11836.0,8960.0,6613.709961,797.099976,4141.779785,4151.629883,134.690903,5.41
259,2021-09-17,11833.0,11760.0,6679.450195,803.669983,4174.700195,4180.279785,135.018188,5.27
260,2021-09-18,10049.0,8400.0,6679.450195,803.669983,4174.700195,4180.279785,135.018188,5.27
261,2021-09-19,3415.0,2800.0,6679.450195,803.669983,4174.700195,4180.279785,135.018188,5.27
262,2021-09-20,70.0,0.0,6450.390137,779.799988,4085.879883,4102.189941,129.818176,5.015
263,2021-09-21,-7.0,0.0,6513.75,781.97998,4074.73999,4049.689941,128.909088,4.962
264,2021-09-22,-8.0,0.0,6612.100098,790.25,4138.959961,4104.430176,131.745453,4.811
265,2021-09-23,-8.0,0.0,6691.080078,799.150024,4163.879883,4158.209961,131.890915,4.758
266,2021-09-24,-8.0,0.0,6675.72998,797.76001,4166.890137,4188.430176,131.309097,5.036
267,2021-09-25,-8.0,0.0,6675.72998,797.76001,4166.890137,4188.430176,131.309097,5.036
268,2021-09-26,-8.0,0.0,6675.72998,797.76001,4166.890137,4188.430176,131.309097,5.036
269,2021-09-27,-8.0,0.0,6683.850098,798.48999,4166.339844,4164.629883,132.072723,5.191
270,2021-09-28,-7.0,0.0,6634.720215,787.02002,4174.180176,4160.470215,129.600006,5.8
271,2021-09-29,0.0,0.0,6549.410156,775.679993,4134.129883,4070.449951,128.109085,5.857
272,2021-09-30,-7.0,0.0,6615.990234,782.669983,4151.600098,4089.159912,127.563637,5.457
